time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1706396543492585000,0.0405849609375,-0.06637747585773468,0.005846530199050903,0.06370501220226288,0.13672859966754913,0.10011117905378342,-0.9855369329452515,0.007238149642944336,0.006074793636798859,0.0032371878623962402,0.9963777297399337,-0.05023756496017142,0.0686128370667023,5.557539338635115e-17
1706396543502539000,0.0505390625,-0.06729359924793243,-0.0027951609808951616,0.0604221373796463,0.13697241246700287,0.10076456516981125,-0.9854364991188049,0.008291348814964294,0.0046890005469322205,0.009820044040679932,0.9963524437990012,-0.05059049388935939,0.06871942987673386,0.0003446073986399705
1706396543512492800,0.060492919921875,-0.07516919076442719,-0.0011225627968087792,0.07414400577545166,0.1371789276599884,0.101483553647995,-0.9853339791297913,0.01194530725479126,0.018908359110355377,0.0026832222938537598,0.9963265645611386,-0.05097724434973875,0.06880650820936242,0.0007005914701094159
1706396543522446800,0.07044677734375,-0.07367542386054993,-0.00477828411385417,0.07660236954689026,0.13729801774024963,0.10219792276620865,-0.985243558883667,0.0016486048698425293,0.010320454835891724,0.005949735641479492,0.9963034779867209,-0.05136418176513484,0.06884728659673868,0.0010944634178588495
1706396543532401000,0.08040087890625,-0.08526913821697235,-0.008730548433959484,0.07948198169469833,0.1372988075017929,0.10302326083183289,-0.9851574897766113,-0.007476940751075745,0.0019115060567855835,0.010990619659423828,0.9962813564815496,-0.0518077718253543,0.06882744964196842,0.0015035847090323913
1706396543542355000,0.09035498046875,-0.10654912143945694,-0.011446972377598286,0.08659235388040543,0.13731549680233002,0.10411829501390457,-0.985040009021759,-0.006654396653175354,0.009773381054401398,0.009820342063903809,0.9962511266245914,-0.05239049791562297,0.06881297640293048,0.001961065447136627
1706396543552309000,0.10030908203125,-0.09429387748241425,-0.026356680318713188,0.08041248470544815,0.1372259259223938,0.10508127510547638,-0.9849502444267273,-0.012485310435295105,0.0030119940638542175,0.017527759075164795,0.9962305325421339,-0.052739437937924495,0.06887257433501527,-4.20471721054016e-17
1706396543562263000,0.110262939453125,-0.10415823012590408,-0.03520236909389496,0.08093047142028809,0.13702239096164703,0.10603543370962143,-0.9848763346672058,-0.009565725922584534,0.0054147690534591675,0.01482933759689331,0.996211793078543,-0.05324878965162166,0.06874889451107677,0.0004269938796872263
1706396543572217000,0.120217041015625,-0.12668785452842712,-0.039460230618715286,0.09044621139764786,0.13681575655937195,0.1070626899600029,-0.9847939014434814,-0.0003411322832107544,0.015312805771827698,0.006552934646606445,0.9961909153120379,-0.05379774867848475,0.06862105877577629,0.0008959810415955478
1706396543582171000,0.1301708984375,-0.12718480825424194,-0.047638531774282455,0.0909988209605217,0.13656432926654816,0.1082015410065651,-0.984704315662384,-0.0024243295192718506,0.001402340829372406,0.004861235618591309,0.9961677695071064,-0.05440514943671321,0.06846836127781218,0.0014004410363148384
1706396543592125000,0.140125,-0.11728237569332123,-0.046263810247182846,0.0921156108379364,0.13632209599018097,0.10944924503564835,-0.9846000075340271,-0.006424024701118469,-0.007917255163192749,0.0031089186668395996,0.9961407982068428,-0.055067734182753764,0.06831944810971262,0.0019114979969013421
1706396543602078000,0.150077880859375,-0.09971616417169571,-0.05248122662305832,0.08346487581729889,0.13597643375396729,0.11042216420173645,-0.9845391511917114,-0.005666390061378479,0.00792500376701355,0.0015375018119812012,0.9961244601458047,-0.05558942761866736,0.06811927584742522,0.002391491396000802
1706396543612032000,0.160031982421875,-0.08268267661333084,-0.04566419497132301,0.08475829660892487,0.13553334772586823,0.11114022880792618,-0.9845194816589355,-0.009465232491493225,0.01915457844734192,0.003562450408935547,0.9961183155619296,-0.05598098152301297,0.06787046780860495,0.002852001661131863
1706396543621986000,0.169986083984375,-0.06446532160043716,-0.0394345298409462,0.09355179220438004,0.13519306480884552,0.11178822070360184,-0.9844928979873657,-0.00875873863697052,0.017850466072559357,0.011928200721740723,0.996110200851533,-0.05633796861317438,0.06767268951136984,0.0033206215505338843
1706396543631940000,0.179940185546875,-0.07138851284980774,-0.034839313477277756,0.08527625352144241,0.13486357033252716,0.1122845858335495,-0.9844815731048584,-0.008734434843063354,0.014210782945156097,0.012649357318878174,0.996105758503614,-0.05661840246788541,0.0674800925933949,0.0037881473097756695
1706396543641894100,0.18989404296875,-0.08046483248472214,-0.0331689789891243,0.08569543063640594,0.1345999538898468,0.11292349547147751,-0.9844445586204529,-0.010454446077346802,0.014105930924415588,0.002663552761077881,0.9960946074933454,-0.05696978228948084,0.06732125509912881,0.004241523661794804
1706396543651847200,0.19984716796875,-0.10005846619606018,-0.0403052493929863,0.08800862729549408,0.1343582719564438,0.11382459104061127,-0.9843738079071045,-0.007984966039657593,0.00766589492559433,-0.003480195999145508,0.9960746806422607,-0.05745378840655844,0.06717255611815844,0.004703808685084388
1706396543661801200,0.20980126953125,-0.12251929938793182,-0.04050472378730774,0.08294888585805893,0.13407732546329498,0.11474678665399551,-0.9843050837516785,-0.003278985619544983,-0.006256788969039917,-0.008630096912384033,0.9960551585068255,-0.057948120941212086,0.06700363327938075,0.005165841559822558
1706396543671755000,0.219755126953125,-0.11468104273080826,-0.04245036095380783,0.08544269949197769,0.13372637331485748,0.1156298890709877,-0.984249472618103,-0.003202691674232483,-0.0074450671672821045,-0.0037723779678344727,0.9960387053213254,-0.05842268294227611,0.06679867172931316,0.005633476618646
1706396543681709000,0.229708984375,-0.09591827541589737,-0.03835202008485794,0.07882767170667648,0.13337258994579315,0.116578608751297,-0.984185516834259,-0.006800949573516846,-0.008851557970046997,-0.0008150339126586914,0.9960200900015742,-0.05892811769825486,0.06659358418861114,0.006070927107640221
1706396543691663000,0.2396630859375,-0.07988221943378448,-0.030270129442214966,0.07340481132268906,0.13305413722991943,0.11752911657094955,-0.9841156005859375,-0.004468321800231934,0.0022676512598991394,0.0012054443359375,0.9959999824253074,-0.05943218755865393,0.06640796145168225,0.006473632320114216
1706396543701616000,0.2496162109375,-0.07980233430862427,-0.028542535379529,0.0723952054977417,0.13281965255737305,0.11841915547847748,-0.9840405583381653,-0.008155345916748047,0.005054973065853119,0.006532073020935059,0.9959784594756591,-0.05990556559251909,0.06626490856254053,0.00686752810971035
1706396543711570000,0.25956982421875,-0.08388704806566238,-0.024633748456835747,0.06612230092287064,0.13259261846542358,0.11926272511482239,-0.9839693307876587,-0.00985090434551239,-0.00924684852361679,0.010641694068908691,0.9959580292581451,-0.0603540297495257,0.06612666200907494,0.007239394284588091
1706396543721524000,0.26952392578125,-0.09745851904153824,-0.03229779377579689,0.05494554340839386,0.13229872286319733,0.12016594409942627,-0.9838989973068237,-0.006963029503822327,-0.012728802859783173,0.00919806957244873,0.9959379132603134,-0.06082893400449886,0.06595720682810907,0.007563521445489825
1706396543731478000,0.27947802734375,-0.10131916403770447,-0.03737424314022064,0.053539030253887177,0.13195785880088806,0.12106858938932419,-0.9838340878486633,-0.008849948644638062,-0.011678315699100494,0.00899583101272583,0.995919127199427,-0.061302749654414804,0.06576417962367168,0.007880991232633115
1706396543741432000,0.28943212890625,-0.08833359181880951,-0.04029200226068497,0.044382814317941666,0.1316179782152176,0.12174690514802933,-0.9837959408760071,-0.01200433075428009,-0.01771247386932373,0.00729447603225708,0.9959072898008458,-0.06166172605718039,0.06557342342265317,0.008172642553885664
1706396543751385900,0.2993857421875,-0.07029520720243454,-0.049462463706731796,0.039905838668346405,0.13123030960559845,0.12226852029561996,-0.9837830066680908,-0.01482100784778595,-0.01176435500383377,0.00487065315246582,0.9959020116251103,-0.06193807591488699,0.06536182276364866,0.008414630398178857
1706396543761339000,0.3093388671875,-0.07170534878969193,-0.07112328708171844,0.01942453533411026,0.13064871728420258,0.12272906303405762,-0.9838030934333801,-0.016100972890853882,-0.006212934851646423,0.005165398120880127,0.9959055941928554,-0.0621781029859184,0.06505646591519437,0.008592388527759056
1706396543771293200,0.319293212890625,-0.08437089622020721,-0.08863929659128189,0.015479261055588722,0.1298588365316391,0.12344272434711456,-0.9838183522224426,-0.010962352156639099,-0.008299894630908966,-0.002967536449432373,0.9959081257636238,-0.06254204571780564,0.06464757546729437,0.008736109633115175
1706396543781247200,0.329247314453125,-0.08969268947839737,-0.08952905982732773,0.022368060424923897,0.12896250188350677,0.12431659549474716,-0.983826220035553,-0.003718346357345581,-0.013446219265460968,-0.011367261409759521,0.9959087317394817,-0.06298615644660069,0.0641843193110577,0.00888327767810731
1706396543791201000,0.339200927734375,-0.07151373475790024,-0.09395503252744675,0.028428714722394943,0.12805190682411194,0.12490486353635788,-0.9838706851005554,-0.0029298216104507446,-0.022014841437339783,-0.01188737154006958,0.9959182339731143,-0.06328864264314121,0.06371196806161344,0.009070199123805881
1706396543801155000,0.349155029296875,-0.04092945531010628,-0.07447906583547592,0.04117380455136299,0.1272563338279724,0.12521778047084808,-0.9839341044425964,-0.006696641445159912,-0.013843879103660583,-0.006925821304321289,0.9959321162898979,-0.0634551334171184,0.06329604965264439,0.009291541408027819
1706396543811108000,0.359108154296875,-0.0270072054117918,-0.0637693703174591,0.04010351374745369,0.12660947442054749,0.12530285120010376,-0.9840067028999329,-0.005836173892021179,0.0008568167686462402,-0.0006581544876098633,0.9959481158427872,-0.06350844745275745,0.06295486043808589,0.00952575032380616
1706396543821062100,0.369062255859375,-0.03631788119673729,-0.04808760806918144,0.04462236538529396,0.12608981132507324,0.12528567016124725,-0.984075665473938,-0.006659254431724548,0.00677916407585144,0.00009739398956298828,0.9959631056702345,-0.06351145975628904,0.06267754350385991,0.009768032319636794
1706396543831016000,0.379015869140625,-0.05917326360940933,-0.027456432580947876,0.044036440551280975,0.12569579482078552,0.12552306056022644,-0.9840958118438721,-0.0017639100551605225,0.0016894787549972534,0.00005650520324707031,0.9959656242298396,-0.06364436248383241,0.0624619711496393,0.010023210767813902
1706396543840970000,0.388969970703125,-0.06290994584560394,-0.01670525036752224,0.03744271770119667,0.1254604458808899,0.12598130106925964,-0.9840672612190247,-0.0005519986152648926,-0.01537032425403595,0.008237183094024658,0.9959562810574635,-0.06388752140742648,0.062327751805564366,0.010244696965642517
1706396543850924000,0.398924072265625,-0.08135877549648285,-0.021902743726968765,0.02080538310110569,0.1252593696117401,0.12652094662189484,-0.9840236306190491,-0.002761825919151306,-0.01325497031211853,0.016524910926818848,0.9959432965414543,-0.06416952837629274,0.062212927505643535,0.010427650300312398
1706396543860877000,0.408876953125,-0.1277417093515396,-0.026348624378442764,0.013547737151384354,0.12504924833774567,0.12730394303798676,-0.9839493632316589,0.0029567331075668335,-0.005859240889549255,0.009980916976928711,0.9959233324424791,-0.06457068716085752,0.06209616646302372,0.010555891728597793
1706396543870831000,0.4188310546875,-0.17347870767116547,-0.033512458205223083,0.0034654424525797367,0.12475843727588654,0.12847386300563812,-0.9838342666625977,0.009335801005363464,-0.014292329549789429,0.006081581115722656,0.9958933329909005,-0.06516529469042365,0.061938401868071064,0.010667913009557908
1706396543880785000,0.428784912109375,-0.23447921872138977,-0.05942261964082718,-0.003266496118158102,0.12425797432661057,0.1302267163991928,-0.9836670756340027,0.015543058514595032,-0.033226579427719116,0.0047547221183776855,0.9958504965616951,-0.06605030319508286,0.06167501044969672,0.010747832812297084
1706396543890741000,0.438740966796875,-0.26404276490211487,-0.07008185982704163,-0.01798442378640175,0.12357065081596375,0.13262969255447388,-0.9834325909614563,0.027109898626804352,-0.03594999015331268,0.013889133930206299,0.9957910257500038,-0.06726017902790614,0.061316977785404424,0.010800264263522444
1706396543900695000,0.448695068359375,-0.23716318607330322,-0.07058359682559967,-0.03610004484653473,0.12278418987989426,0.1351243555545807,-0.9831914901733398,0.03474755585193634,-0.031105175614356995,0.039923667907714844,0.9957309533548061,-0.06850983950091954,0.06091526458917314,0.010755807006282193
1706396543910648000,0.45864794921875,-0.25611886382102966,-0.058935996145009995,-0.04817468300461769,0.12210411578416824,0.13747075200080872,-0.9829508662223816,0.035641252994537354,-0.021381869912147522,0.06977337598800659,0.995671620097672,-0.06968229347094966,0.060571871175443,0.010653584535839927
1706396543920602000,0.46860205078125,-0.2572283446788788,-0.05276811495423317,-0.047897715121507645,0.12151559442281723,0.1399441361427307,-0.9826747179031372,0.025014564394950867,-0.01778225600719452,0.09554398059844971,0.9956037849145924,-0.07091786845002221,0.060276825705630636,0.010518666527433038
1706396543930556200,0.47855615234375,-0.1995728611946106,-0.032605186104774475,-0.07415948063135147,0.12094667553901672,0.1421671062707901,-0.9824258089065552,0.008173204958438873,-0.0240640789270401,0.12822353839874268,0.9955432310191558,-0.07202422066308786,0.05999683815453033,0.010328368199730683
1706396543940510000,0.488510009765625,-0.2517494857311249,-0.13576193153858185,-0.08200275152921677,0.11986398696899414,0.1446506828069687,-0.9821959137916565,0.006494052708148956,-0.017880648374557495,0.1386900544166565,0.9954880209338266,-0.07325531142298392,0.05946178522180208,0.010081157823237133
1706396543950464000,0.498464111328125,-0.3004416227340698,-0.04698725789785385,-0.06749221682548523,0.11883959174156189,0.1475900262594223,-0.9818830490112305,0.01133313775062561,-0.02548918128013611,0.14507579803466797,0.9954121226861004,-0.07471612888727651,0.05895737958526531,0.009809195386321452
1706396543960417000,0.5084169921875,-0.42217522859573364,0.004733995068818331,-0.11762861907482147,0.11870116740465164,0.15086638927459717,-0.9814017415046692,0.034558117389678955,-0.049929484724998474,0.1392996907234192,0.9952946250547648,-0.07634957430622692,0.05890564548361343,0.009457951371175197
1706396543970371000,0.51837109375,-0.5916232466697693,-0.07928873598575592,-0.08892733603715897,0.11809275299310684,0.1557547003030777,-0.9807112812995911,-0.05992624908685684,0.026236891746520996,0.14127951860427856,0.9951244454847297,-0.07879537516856129,0.05861449289910556,0.009107927726007414
